particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742406400,-18.6687813,-25.9031219,29.3363018,0.144647464,-3.37195444,-4.69499207,5.3109293,7.85048771,0,0,0,0,0
4503599644147712,576461027181389056,-41.5407143,-57.8866615,65.4629593,0.322775871,-3.35277748,-4.7087059,5.3109293,7.85048771,0,0,0,0,1
4503599644147712,576461164620392448,-67.2055511,-94.1070557,106.249069,0.523878515,-3.33106041,-4.72409391,5.3109293,7.85048771,0,0,0,0,2
4503599644147712,576461302059420160,-99.0686951,-139.572632,157.259171,0.775392234,-3.30379987,-4.74319887,5.3109293,7.85048771,0,0,0,0,3
4503599644147712,936748859932141312,-149.257645,-212.336899,238.474655,1.17583847,-3.26017165,-4.77329111,5.3109293,7.85048771,0,0,0,0,4
4503599644147712,936748997371158784,-204.951843,-294.790466,329.894745,1.62660027,-3.21073365,-4.80668449,5.3109293,7.85048771,0,0,0,0,5
4503599644147712,936749134810206208,-285.34201,-417.141144,464.403595,2.28981829,-3.13737392,-4.85488558,5.3109293,7.85048771,0,0,0,0,8
4503599644147712,936749134810206464,-281.913574,-411.83963,458.602844,2.26121664,-3.14055276,-4.85282993,5.3109293,7.85048771,0,0,0,0,6
4503599644147712,936749134810226176,-283.69165,-414.588196,461.610535,2.27604651,-3.13890481,-4.85389566,5.3109293,7.85048771,0,0,0,0,7
4503599644147712,936749272249298944,-370.43576,-551.228149,610.316101,3.00926375,-3.05697751,-4.9059062,5.3109293,7.85048771,0,0,0,0,9
4503599644147712,1224979236084255488,-452.340179,-685.085266,754.499329,3.7201829,-2.97671866,-4.95501471,5.3109293,7.85048771,0,0,0,0,10
4503599644147712,1224979373523427584,-551.32782,-853.709534,934.153564,4.60599756,-2.87561417,-5.01436663,5.3109293,7.85048771,0,0,0,0,11
