particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742408704,8.16789627,31.028616,22.3477325,0.130435511,2.03063941,7.75188112,5.58137417,9.76616955,0,0,0,0,0
4503599644147712,576461027181393664,18.0781116,69.0888062,49.7406464,0.290317893,2.00781918,7.75782299,5.58137417,9.76616955,0,0,0,0,1
4503599644147712,576461164620399872,29.0792217,111.88652,80.5184021,0.469956338,1.98215818,7.76441908,5.58137417,9.76616955,0,0,0,0,2
4503599644147712,576461302059411456,43.0391083,167.059418,120.157455,0.701314926,1.94907737,7.77278948,5.58137417,9.76616955,0,0,0,0,3
4503599644147712,936748859932146944,64.2779083,252.962753,181.790985,1.06104732,1.89757109,7.78552389,5.58137417,9.76616955,0,0,0,0,4
4503599644147712,936748997371152384,88.2103195,352.820648,253.311996,1.47848916,1.83769774,7.79987335,5.58137417,9.76616955,0,0,0,0,5
4503599644147712,936749134810197504,118.498161,484.345184,347.317078,2.02716231,1.75883758,7.81803322,5.58137417,9.76616955,0,0,0,0,6
4503599644147712,936749272249261312,153.557709,644.781738,461.699158,2.69476867,1.66264224,7.83905458,5.58137417,9.76616955,0,0,0,0,7
4503599644147712,1224979236084241920,185.766464,801.24115,572.95929,3.34415293,1.56883156,7.85836649,5.58137417,9.76616955,0,0,0,0,8
4503599644147712,1224979373523371264,222.947449,994.914795,710.317871,4.14586449,1.45270777,7.88065958,5.58137417,9.76616955,0,0,0,0,9
