particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742406656,-7.66407585,-31.0570393,6.19775772,0.108707003,-1.29238188,-5.2771306,1.05264914,5.53512335,0,0,0,0,0
4503599644147712,576461027181389568,-16.9339676,-69.2670212,13.8156242,0.242322326,-1.26947176,-5.28268862,1.05264914,5.53512335,0,0,0,0,1
4503599644147712,576461164620379904,-27.0277576,-111.720268,22.2701645,0.390612692,-1.24401748,-5.28874063,1.05264914,5.53512335,0,0,0,0,2
4503599644147712,576461164620380160,-27.4653797,-113.581627,22.6406326,0.397110611,-1.24290144,-5.2890029,1.05264914,5.53512335,0,0,0,0,3
4503599644147712,576461302059381504,-39.8229256,-166.889816,33.2428894,0.583071351,-1.21093857,-5.29641247,1.05264914,5.53512335,0,0,0,0,4
4503599644147712,936748859932121344,-59.4863968,-254.907745,50.7166481,0.889556348,-1.15816438,-5.30820227,1.05264914,5.53512335,0,0,0,0,6
4503599644147712,936748859932131584,-58.8442802,-251.967087,50.1334763,0.879327714,-1.15992761,-5.30781746,1.05264914,5.53512335,0,0,0,0,5
4503599644147712,936748997371130880,-80.3545151,-353.164093,70.1783524,1.23090947,-1.09925139,-5.32071447,1.05264914,5.53512335,0,0,0,0,8
4503599644147712,936748997371131136,-79.1108093,-347.15448,68.9893265,1.21005428,-1.10285461,-5.3199687,1.05264914,5.53512335,0,0,0,0,7
4503599644147712,936749134810147584,-107.329315,-488.957886,97.0024796,1.70139742,-1.01783144,-5.33688831,1.05264914,5.53512335,0,0,0,0,9
4503599644147712,936749272249170176,-135.216797,-642.341431,127.207832,2.23119116,-0.925864995,-5.35360909,1.05264914,5.53512335,0,0,0,0,10
4503599644147712,1224979236084103936,-161.613419,-803.62207,158.871841,2.78656936,-0.829163551,-5.36943626,1.05264914,5.53512335,0,0,0,0,11
4503599644147712,1224979373523157504,-190.194122,-1003.43335,197.979752,3.47251153,-0.709359765,-5.38657284,1.05264914,5.53512335,0,0,0,0,12
