particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742403840,31.221611,7.46069098,-55.6855965,0.2144126,4.71936274,1.13762963,-8.42126369,9.72087574,0,0,0,0,0
4503599644147712,576461027181376000,70.4298401,17.0155144,-125.691376,0.483963847,4.71363401,1.1611383,-8.42126369,9.72087574,0,0,0,0,1
4503599644147712,576461164620344320,112.193893,27.4213314,-200.355255,0.771450698,4.7073946,1.1861794,-8.42126369,9.72087574,0,0,0,0,2
4503599644147712,576461164620344576,114.144196,27.9130306,-203.844345,0.784885168,4.70709991,1.18734872,-8.42126369,9.72087574,0,0,0,0,3
4503599644147712,576461302059288064,166.348709,41.2663574,-297.320282,1.14480615,4.69909334,1.21864974,-8.42126369,9.72087574,0,0,0,0,4
4503599644147712,576461302059288320,168.219528,41.7517662,-300.673065,1.15771592,4.69880247,1.2197715,-8.42126369,9.72087574,0,0,0,0,5
4503599644147712,936748859932083712,253.976898,64.515976,-454.590729,1.75036263,4.68515348,1.27119029,-8.42126369,9.72087574,0,0,0,0,6
4503599644147712,936748997371035392,348.588623,90.8033142,-624.933655,2.40625334,4.66939211,1.32791805,-8.42126369,9.72087574,0,0,0,0,7
4503599644147712,936749134809974528,482.92865,130.266663,-867.825745,3.34148836,4.6457305,1.40846634,-8.42126369,9.72087574,0,0,0,0,8
4503599644147712,1152922191801615104,827.822266,243.330536,-1497.5,5.76599503,4.57793903,1.61525929,-8.42126369,9.72087574,0,0,0,0,9
4503599644147712,1152922191801627392,832.170776,244.866226,-1505.5,5.79679823,4.57701826,1.61786664,-8.42126369,9.72087574,0,0,0,0,10
