particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742405376,-28.5228901,14.3727236,-57.3256683,0.218910649,-3.77542377,1.8917191,-7.57924843,8.67689991,0,0,0,0,0
4503599644147712,576461027181379072,-63.9459229,31.9975319,-128.338638,0.490089238,-3.78599143,1.87047994,-7.57924843,8.67689991,0,0,0,0,1
4503599644147712,576461164620336384,-104.309883,51.7794647,-209.017365,0.798178673,-3.79785228,1.84627843,-7.57924843,8.67689991,0,0,0,0,2
4503599644147712,576461164620349696,-104.76165,51.9990692,-209.91893,0.801621497,-3.79798412,1.84600747,-7.57924843,8.67689991,0,0,0,0,3
4503599644147712,576461302059296000,-154.905029,76.1268005,-309.794189,1.18301713,-3.81245065,1.81594229,-7.57924843,8.67689991,0,0,0,0,4
4503599644147712,936748997371040768,-330.308685,156.744492,-656.282776,2.50615978,-3.86078787,1.71077287,-7.57924843,8.67689991,0,0,0,0,6
4503599644147712,936748997371041024,-324.450226,154.145325,-644.77948,2.46223187,-3.85922933,1.71428549,-7.57924843,8.67689991,0,0,0,0,5
4503599644147712,936749134809962240,-453.040466,209.741028,-896.227173,3.42244029,-3.89256382,1.63718474,-7.57924843,8.67689991,0,0,0,0,7
4503599644147712,1152922054362678784,-925.101562,388.65863,-1802.5,6.88324165,-3.99984002,1.3541441,-7.57924843,8.67689991,0,0,0,0,9
4503599644147712,1152922191801619712,-764.815125,332.229462,-1497.5,5.71853256,-3.96600604,1.45024943,-7.57924843,8.67689991,0,0,0,0,8
