particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742405888,-28.9631157,-12.4200773,1.21671426,0.105203919,-8.52076149,-3.664186,0.358105987,9.28272724,0,0,0,0,0
4503599644147712,576460889742406144,-30.4788132,-13.071969,1.28041661,0.110711977,-8.52037048,-3.66509485,0.358105987,9.28272724,0,0,0,0,1
4503599644147712,576461027181388288,-65.2874298,-28.095705,2.74417472,0.237276703,-8.51136208,-3.68596554,0.358105987,9.28272724,0,0,0,0,2
4503599644147712,576461027181388544,-66.9387512,-28.8109455,2.81365371,0.24328424,-8.51093292,-3.68695569,0.358105987,9.28272724,0,0,0,0,3
4503599644147712,576461164620378112,-106.494598,-46.0121651,4.47901344,0.387280554,-8.50061989,-3.71067262,0.358105987,9.28272724,0,0,0,0,4
4503599644147712,576461302059378432,-156.676361,-68.0233002,6.59466267,0.570211411,-8.48742199,-3.7407608,0.358105987,9.28272724,0,0,0,0,5
4503599644147712,576461302059378688,-158.371292,-68.7704468,6.6661787,0.576395094,-8.48697472,-3.74177718,0.358105987,9.28272724,0,0,0,0,6
4503599644147712,936748859932119808,-240.32782,-105.187943,10.1287603,0.875789285,-8.46513844,-3.79091716,0.358105987,9.28272724,0,0,0,0,7
4503599644147712,936748997371114496,-331.943909,-146.574005,14.0101271,1.21139395,-8.44032478,-3.8458488,0.358105987,9.28272724,0,0,0,0,8
4503599644147712,936749134810124800,-456.409973,-203.954391,19.3017235,1.66893494,-8.40592003,-3.92047668,0.358105987,9.28272724,0,0,0,0,9
4503599644147712,936749272249139968,-604.991577,-274.215454,25.6473827,2.21761608,-8.36379242,-4.00956392,0.358105987,9.28272724,0,0,0,0,10
4503599644147712,1224979236084037888,-744.962891,-342.184937,31.655014,2.73706961,-8.32303905,-4.09348869,0.358105987,9.28272724,0,0,0,0,11
4503599644147712,1224979373523073792,-925.887634,-432.642242,39.4647942,3.4123466,-8.26880264,-4.20196819,0.358105987,9.28272724,0,0,0,0,12
