particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742405120,-14.9420214,29.4722881,-16.8883553,0.123946592,-0.837585866,1.63018334,-0.936711609,2.06098032,0,0,0,0,0
4503599644147712,576461027181386496,-33.1600571,64.3750153,-37.0107803,0.271628588,-0.858512998,1.61926007,-0.936711609,2.06098032,0,0,0,0,1
4503599644147712,576461164620374784,-53.6050682,102.288872,-59.026207,0.433203667,-0.881245553,1.60700154,-0.936711609,2.06098032,0,0,0,0,2
4503599644147712,576461164620375040,-54.5611458,104.030991,-60.0418587,0.440657675,-0.882290125,1.60642827,-0.936711609,2.06098032,0,0,0,0,3
4503599644147712,576461302059353856,-81.0200119,151.211685,-87.6888123,0.643563509,-0.910578966,1.59056389,-0.936711609,2.06098032,0,0,0,0,4
4503599644147712,936748859932117504,-124.555428,224.848419,-131.410736,0.964446425,-0.954730392,1.56446075,-0.936711609,2.06098032,0,0,0,0,5
4503599644147712,936748997371096832,-181.141129,314.067169,-185.410156,1.36075759,-1.00822461,1.53053284,-0.936711609,2.06098032,0,0,0,0,6
4503599644147712,936749134810100224,-259.629486,427.554749,-255.938965,1.87838078,-1.0762701,1.48347235,-0.936711609,2.06098032,0,0,0,0,7
4503599644147712,936749272249081856,-357.489319,555.231262,-338.165497,2.48185563,-1.15282297,1.42479706,-0.936711609,2.06098032,0,0,0,0,8
4503599644147712,1224979236083938816,-462.603882,678.330505,-420.906311,3.08910513,-1.2266314,1.36177206,-0.936711609,2.06098032,0,0,0,0,9
4503599644147712,1224979373522909696,-599.972107,821.230164,-522.231384,3.83274746,-1.31231189,1.2794081,-0.936711609,2.06098032,0,0,0,0,10
