particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742401792,-31.2826672,-7.28623295,-10.1907759,0.112762831,-1.22602749,-0.295448482,-0.400115341,1.32728648,0,0,0,0,0
4503599644147712,576461027181380096,-70.874054,-17.2344627,-23.1425667,0.256076813,-1.22006273,-0.319186896,-0.400115341,1.32728648,0,0,0,0,1
4503599644147712,576461164620364288,-111.867401,-28.4025097,-36.6227264,0.405237317,-1.21336651,-0.343765885,-0.400115341,1.32728648,0,0,0,0,2
4503599644147712,576461164620364544,-113.670288,-28.9141636,-37.2173157,0.411816567,-1.21305978,-0.344846874,-0.400115341,1.32728648,0,0,0,0,3
4503599644147712,576461302059358208,-166.853653,-44.7943954,-54.8273964,0.606675386,-1.20353818,-0.376734793,-0.400115341,1.32728648,0,0,0,0,4
4503599644147712,936748859932109312,-250.285217,-72.8401947,-82.7552109,0.915701926,-1.1867224,-0.426759124,-0.400115341,1.32728648,0,0,0,0,5
4503599644147712,936748997371099904,-343.238037,-108.776039,-114.376381,1.26559603,-1.1651758,-0.482492208,-0.400115341,1.32728648,0,0,0,0,6
4503599644147712,936749134810084608,-471.273743,-166.881393,-158.993835,1.75929654,-1.13033664,-0.559260488,-0.400115341,1.32728648,0,0,0,0,7
4503599644147712,936749272249087744,-612.777832,-243.772614,-210.101074,2.32480764,-1.08423388,-0.644104242,-0.400115341,1.32728648,0,0,0,0,8
4503599644147712,1224979236083945472,-751.17334,-333.510986,-262.445862,2.90401244,-1.03042805,-0.7270841,-0.400115341,1.32728648,0,0,0,0,10
4503599644147712,1224979236083945728,-745.674194,-329.64386,-260.312958,2.88041139,-1.03274679,-0.723786891,-0.400115341,1.32728648,0,0,0,0,9
4503599644147712,1224979373522957312,-908.855408,-456.401184,-325.896271,3.60610318,-0.956744969,-0.821627855,-0.400115341,1.32728648,0,0,0,0,11
