particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742403072,16.2659321,-28.2898159,-22.7300911,0.132661864,4.02856016,-6.98687077,-5.6176796,9.82929993,0,0,0,0,0
4503599644147712,576461027181382400,35.9595871,-62.3301086,-50.1227646,0.292536408,4.04897022,-6.97506285,-5.6176796,9.82929993,0,0,0,0,1
4503599644147712,576461164620355072,58.1716995,-100.450256,-80.8538437,0.471895248,4.07182646,-6.96174479,-5.6176796,9.82929993,0,0,0,0,2
4503599644147712,576461302059343872,85.9271317,-147.683716,-119.013763,0.694611728,4.10014677,-6.94510269,-5.6176796,9.82929993,0,0,0,0,3
4503599644147712,576461302059344128,86.8941727,-149.321487,-120.33857,0.702343822,4.10112858,-6.94452286,-5.6176796,9.82929993,0,0,0,0,4
4503599644147712,936748859932102144,131.900467,-224.96521,-181.648453,1.06017268,4.14648342,-6.91753769,-5.6176796,9.82929993,0,0,0,0,5
4503599644147712,936748997371089664,184.924393,-312.665131,-253.032578,1.47679889,4.19906712,-6.88574553,-5.6176796,9.82929993,0,0,0,0,6
4503599644147712,936749134810070272,255.021484,-426.338928,-346.055542,2.01971817,4.26722431,-6.84371662,-5.6176796,9.82929993,0,0,0,0,7
4503599644147712,936749272249042688,342.560791,-564.847107,-460.186554,2.68583202,4.3502717,-6.79122925,-5.6176796,9.82929993,0,0,0,0,8
4503599644147712,1224979236083861760,430.282257,-700.000366,-572.418091,3.34086013,4.43130732,-6.73863268,-5.6176796,9.82929993,0,0,0,0,9
4503599644147712,1224979373522811904,539.729858,-863.810181,-709.644348,4.14176702,4.52952528,-6.6730094,-5.6176796,9.82929993,0,0,0,0,10
