particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742409728,-31.2425213,4.37578058,1.82424974,0.105582654,-1.81142473,0.244155422,0.10569337,1.83390462,0,0,0,0,0
4503599644147712,576461027181395968,-71.5090332,9.53041935,4.17169094,0.241446212,-1.81451535,0.220012218,0.10569337,1.83390462,0,0,0,0,1
4503599644147712,576461164620390144,-114.121086,14.3932734,6.65175867,0.384985864,-1.81743109,0.194462687,0.10569337,1.83390462,0,0,0,0,2
4503599644147712,576461164620390400,-116.146584,14.609314,6.76954794,0.391803205,-1.81756055,0.193248227,0.10569337,1.83390462,0,0,0,0,3
4503599644147712,576461302059396864,-170.48233,19.8948669,9.92640209,0.574513376,-1.82072973,0.160669327,0.10569337,1.83390462,0,0,0,0,4
4503599644147712,936748859932129280,-259.319031,26.4277363,15.0774651,0.872643054,-1.82464671,0.10740418,0.10569337,1.83390462,0,0,0,0,5
4503599644147712,936748997371127808,-358.760315,30.6535053,20.8331318,1.20576549,-1.8271805,0.0477806851,0.10569337,1.83390462,0,0,0,0,6
4503599644147712,936749134810143232,-498.993744,31.0939922,28.9429283,1.67513859,-1.82744455,-0.0363011658,0.10569337,1.83390462,0,0,0,0,7
4503599644147712,936749272249164288,-660.597778,23.590271,38.2988968,2.21663666,-1.82294548,-0.133196503,0.10569337,1.83390462,0,0,0,0,8
4503599644147712,1224979236084066304,-823.756653,7.24694443,47.7819633,2.76549125,-1.81314623,-0.231024116,0.10569337,1.83390462,0,0,0,0,9
4503599644147712,1224979373523110144,-1018.67035,-24.031601,59.1991005,3.42628431,-1.79439211,-0.34789142,0.10569337,1.83390462,0,0,0,0,10
