particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742407424,25.7740631,-18.9366245,12.6896753,0.114798002,3.83953714,-2.80907273,1.88757622,5.11928177,0,0,0,0,0
4503599644147712,576461027181391104,57.5624313,-42.0728607,28.2891216,0.255919427,3.85340929,-2.79001307,1.88757622,5.11928177,0,0,0,0,1
4503599644147712,576461164620382464,93.2240448,-67.7429962,45.7229462,0.413635731,3.86880064,-2.76863074,1.88757622,5.11928177,0,0,0,0,2
4503599644147712,576461302059385344,139.738953,-100.778252,68.3593903,0.618417799,3.88860822,-2.74074125,1.88757622,5.11928177,0,0,0,0,3
4503599644147712,936748859932133376,214.186264,-152.615219,104.352753,0.944034219,3.91968894,-2.69610381,1.88757622,5.11928177,0,0,0,0,5
4503599644147712,936748859932133632,208.771164,-148.887207,101.744293,0.920436621,3.91745353,-2.6993506,1.88757622,5.11928177,0,0,0,0,4
4503599644147712,936748997371133696,293.396515,-206.397766,142.340729,1.28769493,3.95193601,-2.64861035,1.88757622,5.11928177,0,0,0,0,6
4503599644147712,936749134810171392,412.760315,-284.848389,199.014038,1.80039394,3.99897385,-2.57704163,1.88757622,5.11928177,0,0,0,0,7
4503599644147712,936749272249227264,544.907227,-368.177582,261.000153,2.36115551,4.04893684,-2.49780846,1.88757622,5.11928177,0,0,0,0,8
4503599644147712,1224979236084140288,684.885925,-452.553192,325.849457,2.94781899,4.09952736,-2.41387916,1.88757622,5.11928177,0,0,0,0,9
4503599644147712,1224979373523242752,857.593933,-551.351807,404.796143,3.66201568,4.15876532,-2.3103261,1.88757622,5.11928177,0,0,0,0,10
