particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742402048,-26.9070702,-17.8140488,-19.712307,0.126242086,-1.8148787,-1.21315777,-1.33351398,2.56026554,0,0,0,0,0
4503599644147712,576461027181380352,-59.4890251,-39.8490601,-43.7396965,0.280118942,-1.80166686,-1.23269343,-1.33351398,2.56026554,0,0,0,0,1
4503599644147712,576461027181380608,-61.1341362,-40.975296,-44.9575615,0.287918419,-1.80099154,-1.23367977,-1.33351398,2.56026554,0,0,0,0,2
4503599644147712,576461164620351744,-95.2095032,-64.6031494,-70.2874527,0.450136781,-1.78682458,-1.25411081,-1.33351398,2.56026554,0,0,0,0,3
4503599644147712,576461164620352000,-96.9174271,-65.8026123,-71.5623322,0.458301425,-1.78610551,-1.25513494,-1.33351398,2.56026554,0,0,0,0,5
4503599644147712,576461164620365056,-95.6157684,-64.8883286,-70.5906601,0.452078611,-1.78665364,-1.25435448,-1.33351398,2.56026554,0,0,0,0,4
4503599644147712,576461302059339264,-141.369781,-97.5409927,-104.92778,0.671981335,-1.76707566,-1.28178787,-1.33351398,2.56026554,0,0,0,0,6
4503599644147712,936748859932099584,-215.991425,-153.13858,-161.773712,1.03603566,-1.73374009,-1.32652986,-1.33351398,2.56026554,0,0,0,0,9
4503599644147712,936748859932099840,-211.414841,-149.642654,-158.255753,1.01350582,-1.73583627,-1.32378578,-1.33351398,2.56026554,0,0,0,0,8
4503599644147712,936748859932110080,-209.044891,-147.836823,-156.435669,1.00184953,-1.73691893,-1.32236481,-1.33351398,2.56026554,0,0,0,0,7
4503599644147712,936748997371086336,-292.673645,-213.456039,-221.372269,1.41771829,-1.69757473,-1.37250733,-1.33351398,2.56026554,0,0,0,0,10
4503599644147712,936749134810065408,-400.167145,-303.849274,-307.171967,1.96719909,-1.64337623,-1.43695891,-1.33351398,2.56026554,0,0,0,0,12
4503599644147712,936749134810065664,-395.381073,-299.671722,-303.29129,1.94234633,-1.64588106,-1.43408918,-1.33351398,2.56026554,0,0,0,0,11
4503599644147712,936749272249036544,-519.911438,-413.356323,-406.302429,2.60205317,-1.57771754,-1.50875568,-1.33351398,2.56026554,0,0,0,0,13
4503599644147712,1224979236083885568,-628.535767,-521.705444,-500.029694,3.20230365,-1.51275301,-1.5738852,-1.33351398,2.56026554,0,0,0,0,14
4503599644147712,1224979373522842112,-766.980591,-674.148865,-625.83905,4.00801563,-1.42135024,-1.65689468,-1.33351398,2.56026554,0,0,0,0,15
