particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742403584,31.6410179,-6.10236692,-3.98594856,0.108313628,9.48067093,-1.81862772,-1.19408894,9.72766876,0,0,0,0,0
4503599644147712,576461027181383424,70.307579,-13.4705772,-8.8548584,0.240620717,9.4850893,-1.79544377,-1.19408894,9.72766876,0,0,0,0,1
4503599644147712,576461027181383680,72.1843567,-13.8257198,-9.09112549,0.247041017,9.48530197,-1.79431856,-1.19408894,9.72766876,0,0,0,0,2
4503599644147712,576461164620370176,114.313553,-21.737154,-14.3933706,0.391123503,9.49004555,-1.76905847,-1.19408894,9.72766876,0,0,0,0,3
4503599644147712,576461302059366656,168.930817,-31.8210201,-21.2634144,0.577809155,9.49609184,-1.73631084,-1.19408894,9.72766876,0,0,0,0,4
4503599644147712,936748859932123904,259.522827,-48.1178207,-32.6490479,0.887200773,9.50586319,-1.68199325,-1.19408894,9.72766876,0,0,0,0,5
4503599644147712,936748997371120384,355.019836,-64.7190094,-44.6386871,1.21300566,9.51581669,-1.62473464,-1.19408894,9.72766876,0,0,0,0,6
4503599644147712,936749134810112768,492.852417,-87.6375427,-61.9219742,1.68265939,9.52955818,-1.54209232,-1.19408894,9.72766876,0,0,0,0,7
4503599644147712,936749272249124608,647.301941,-111.861961,-81.2601776,2.20815325,9.54408264,-1.44948673,-1.19408894,9.72766876,0,0,0,0,8
4503599644147712,1224979236084019456,809.471802,-135.647293,-101.534416,2.75908256,9.55834389,-1.35225213,-1.19408894,9.72766876,0,0,0,0,9
4503599644147712,1224979373523050752,1003.29803,-161.868683,-125.728226,3.41652179,9.57406616,-1.23603678,-1.19408894,9.72766876,0,0,0,0,10
