particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742404864,-5.92590189,31.758234,-1.54744291,0.107899502,-1.23552382,6.56864786,-0.320148885,6.69233227,0,0,0,0,0
4503599644147712,576461027181385984,-13.2649727,70.4009171,-3.43147516,0.239268571,-1.25869346,6.56424713,-0.320148885,6.69233227,0,0,0,0,1
4503599644147712,576461027181386240,-13.6728773,72.5270767,-3.53517318,0.246499196,-1.25996828,6.56400299,-0.320148885,6.69233227,0,0,0,0,2
4503599644147712,576461164620374272,-21.7322254,114.08709,-5.56294155,0.387890637,-1.28488696,6.55917072,-0.320148885,6.69233227,0,0,0,0,3
4503599644147712,576461302059372800,-32.5314255,168.497543,-8.21998692,0.573160052,-1.31751072,6.55269527,-0.320148885,6.69233227,0,0,0,0,4
4503599644147712,936748859932127232,-50.3215599,255.195206,-12.4592533,0.86875397,-1.36949325,6.5420289,-0.320148885,6.69233227,0,0,0,0,5
4503599644147712,936748997371124736,-71.9510803,356.183777,-17.4062233,1.21369445,-1.43004453,6.52905989,-0.320148885,6.69233227,0,0,0,0,6
4503599644147712,936749134810138880,-103.228065,494.752655,-24.2105522,1.68814409,-1.51312828,6.51030684,-0.320148885,6.69233227,0,0,0,0,8
4503599644147712,936749134810139136,-101.800308,488.601746,-23.9080982,1.66705465,-1.5094403,6.51116276,-0.320148885,6.69233227,0,0,0,0,7
4503599644147712,936749272249158656,-140.380814,649.581177,-31.8372707,2.21993685,-1.6059612,6.48803043,-0.320148885,6.69233227,0,0,0,0,10
4503599644147712,936749272249158912,-138.924057,643.689026,-31.5465469,2.19966555,-1.60242832,6.488904,-0.320148885,6.69233227,0,0,0,0,9
4503599644147712,1224979236084059904,-178.706863,799.923523,-39.2688866,2.7381258,-1.69610417,6.4650507,-0.320148885,6.69233227,0,0,0,0,11
4503599644147712,1224979373523101696,-231.806396,995.092346,-48.957222,3.4136703,-1.81312442,6.43321323,-0.320148885,6.69233227,0,0,0,0,12
