particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742404608,0.654709041,31.9482918,-12.4699402,0.114478178,0.0531366318,3.06051898,-1.19449782,3.28748965,0,0,0,0,0
4503599644147712,576460889742404864,0.691134691,34.0717545,-13.2987089,0.122086547,0.0518634357,3.06054068,-1.19449782,3.28748965,0,0,0,0,1
4503599644147712,576461027181385728,1.18963492,71.6555252,-27.9664898,0.256741613,0.0293287728,3.06083965,-1.19449782,3.28748965,0,0,0,0,2
4503599644147712,576461164620373760,1.4215523,115.591522,-45.1120872,0.41414389,0.00298541482,3.06097865,-1.19449782,3.28748965,0,0,0,0,3
4503599644147712,576461302059372288,1.16074133,172.413574,-67.2863235,0.61771071,-0.031084232,3.06082225,-1.19449782,3.28748965,0,0,0,0,4
4503599644147712,936748859932116480,-0.550656438,262.548798,-102.466927,0.940680325,-0.0851279572,3.05979609,-1.19449782,3.28748965,0,0,0,0,6
4503599644147712,936748859932116736,-0.380063057,256.278534,-100.01915,0.918208838,-0.0813683942,3.05989838,-1.19449782,3.28748965,0,0,0,0,5
4503599644147712,936748997371110144,-4.02693415,356.42215,-139.125107,1.27721453,-0.141413003,3.05771184,-1.19449782,3.28748965,0,0,0,0,7
4503599644147712,936749134810098432,-12.9545326,503.457886,-196.611069,1.80495477,-0.229573414,3.0523591,-1.19449782,3.28748965,0,0,0,0,8
4503599644147712,936749272249079808,-26.7344608,656.027588,-256.393494,2.35377717,-0.321051896,3.04409671,-1.19449782,3.28748965,0,0,0,0,9
4503599644147712,936749272249105920,-27.0524139,659.033752,-257.573151,2.36460686,-0.32285434,3.04390621,-1.19449782,3.28748965,0,0,0,0,10
4503599644147712,1224979236083966976,-45.9812393,814.671326,-318.758148,2.92630529,-0.416172296,3.03255677,-1.19449782,3.28748965,0,0,0,0,11
4503599644147712,1224979373522945024,-78.5900955,1020.88611,-400.235687,3.67429614,-0.539815545,3.01300502,-1.19449782,3.28748965,0,0,0,0,12
