particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742406400,-19.4262486,-25.5381489,12.8579969,0.115360118,-1.90468657,-2.51982903,1.26576018,3.40450907,0,0,0,0,0
4503599644147712,576461027181389056,-43.0149765,-56.9884186,28.6118069,0.256701052,-1.88582945,-2.5339725,1.26576018,3.40450907,0,0,0,0,1
4503599644147712,576461164620379136,-69.1479416,-92.4110947,46.2513657,0.414960653,-1.86459053,-2.54964161,1.26576018,3.40450907,0,0,0,0,2
4503599644147712,576461302059380224,-102.059502,-137.921539,68.7575531,0.61688292,-1.83730316,-2.5693748,1.26576018,3.40450907,0,0,0,0,3
4503599644147712,936748859932130816,-154.2677,-212.278961,105.165817,0.943532705,-1.7927196,-2.60067797,1.26576018,3.40450907,0,0,0,0,5
4503599644147712,936748859932131072,-150.758987,-207.195282,102.690575,0.921325147,-1.79576766,-2.59857416,1.26576018,3.40450907,0,0,0,0,4
4503599644147712,936748997371130112,-208.034225,-291.818878,143.638672,1.28870571,-1.74502861,-2.63291574,1.26576018,3.40450907,0,0,0,0,6
4503599644147712,936749134810166272,-287.315613,-415.131561,202.386444,1.81578231,-1.67109215,-2.68045163,1.26576018,3.40450907,0,0,0,0,8
4503599644147712,936749134810166528,-284.085907,-409.957764,199.942398,1.79385459,-1.67419434,-2.67851496,1.26576018,3.40450907,0,0,0,0,7
4503599644147712,936749272249220608,-368.196289,-549.266479,265.155029,2.37893319,-1.59066689,-2.72894645,1.26576018,3.40450907,0,0,0,0,9
4503599644147712,1224979236084132608,-447.270569,-689.828369,329.784973,2.95878386,-1.50638819,-2.77635813,1.26576018,3.40450907,0,0,0,0,11
4503599644147712,1224979236084132864,-444.120728,-684.031738,327.141357,2.93506551,-1.50986373,-2.77446961,1.26576018,3.40450907,0,0,0,0,10
4503599644147712,1224979373523233024,-539.476135,-867.761169,410.096344,3.67932582,-1.39970231,-2.8316431,1.26576018,3.40450907,0,0,0,0,12
