particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742407424,29.1895714,-11.8486929,20.1633587,0.124784112,4.48536253,-1.81051517,3.09591603,5.74389267,0,0,0,0,0
4503599644147712,576460889742407680,30.7847118,-12.4923735,21.2643204,0.131597579,4.48574829,-1.80955875,3.09591603,5.74389267,0,0,0,0,1
4503599644147712,576461027181391360,65.9308167,-26.5745659,45.4981537,0.281572461,4.49419165,-1.78848565,3.09591603,5.74389267,0,0,0,0,2
4503599644147712,576461027181391616,67.6583328,-27.2618103,46.6881371,0.288936883,4.49460363,-1.78744996,3.09591603,5.74389267,0,0,0,0,3
4503599644147712,576461164620396288,107.394409,-42.9426498,74.0299759,0.458146125,4.50400591,-1.76362479,3.09591603,5.74389267,0,0,0,0,4
4503599644147712,576461302059406080,160.504135,-63.5227852,110.485886,0.683759272,4.5163455,-1.73178101,3.09591603,5.74389267,0,0,0,0,5
4503599644147712,936748859932144128,244.528717,-95.2065125,167.962555,1.03946257,4.53534269,-1.68140113,3.09591603,5.74389267,0,0,0,0,6
4503599644147712,936748997371148544,339.227509,-129.643295,232.458191,1.438604,4.55599022,-1.62462115,3.09591603,5.74389267,0,0,0,0,7
4503599644147712,936749134810192128,467.557373,-174.190216,319.404816,1.97668684,4.58269978,-1.54767644,3.09591603,5.74389267,0,0,0,0,8
4503599644147712,936749272249254400,621.452026,-224.449188,423.026642,2.61796665,4.61283445,-1.45540357,3.09591603,5.74389267,0,0,0,0,9
4503599644147712,1224979236084203008,772.942505,-270.61618,524.392456,3.24528503,4.64051533,-1.36457217,3.09591603,5.74389267,0,0,0,0,10
4503599644147712,1224979373523322112,966.253479,-324.856232,652.902771,4.04059124,4.67303705,-1.24866581,3.09591603,5.74389267,0,0,0,0,11
