particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742407680,31.4292049,-1.06594753,24.2776508,0.132584482,2.66737628,-0.0810331926,2.0601902,3.37298226,0,0,0,0,0
4503599644147712,576460889742407936,33.7022438,-1.1344198,26.0332565,0.142172143,2.66741729,-0.0796703175,2.0601902,3.37298226,0,0,0,0,1
4503599644147712,576461027181391872,71.1979218,-2.0962224,54.9898872,0.30030936,2.66799402,-0.0571884699,2.0601902,3.37298226,0,0,0,0,2
4503599644147712,576461164620397056,115.703667,-2.82757258,89.3535309,0.48797524,2.66843247,-0.0305034984,2.0601902,3.37298226,0,0,0,0,3
4503599644147712,576461302059407104,171.728104,-3.11536217,132.605789,0.724183321,2.66860509,0.00308790454,2.0601902,3.37298226,0,0,0,0,4
4503599644147712,936748859932144640,264.994019,-2.03011227,204.614166,1.11743367,2.66795421,0.0590087399,2.0601902,3.37298226,0,0,0,0,6
4503599644147712,936748859932144896,259.070801,-2.15717483,200.040344,1.09245527,2.6680305,0.0554572791,2.0601902,3.37298226,0,0,0,0,5
4503599644147712,936748997371163648,362.387573,1.19103122,279.845551,1.52828526,2.66602302,0.117404446,2.0601902,3.37298226,0,0,0,0,8
4503599644147712,936748997371163904,356.129547,0.919857383,275.009766,1.50187624,2.66618562,0.113652237,2.0601902,3.37298226,0,0,0,0,7
4503599644147712,936749134810213376,499.9021,9.3807869,386.200439,2.10910797,2.66111255,0.199856088,2.0601902,3.37298226,0,0,0,0,9
4503599644147712,936749272249282048,658.653442,24.1672077,509.295044,2.78134918,2.65224671,0.295040995,2.0601902,3.37298226,0,0,0,0,10
4503599644147712,1224979236084235776,817.556824,44.7459183,633.00116,3.45692968,2.63990808,0.390317082,2.0601902,3.37298226,0,0,0,0,11
4503599644147712,1224979373523402240,1020.98053,79.6603851,792.356812,4.32719898,2.61897397,0.512286842,2.0601902,3.37298226,0,0,0,0,12
