particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742409728,-31.3246384,2.9197681,1.80914092,0.1051232,-7.96485138,0.732930958,0.459956199,8.01241302,0,0,0,0,0
4503599644147712,576461027181395968,-71.3841171,6.54517126,4.12218809,0.239526719,-7.96702528,0.708911955,0.459956199,8.01241302,0,0,0,0,1
4503599644147712,576461164620390400,-115.812798,10.4236259,6.68678999,0.388547242,-7.96935081,0.682273149,0.459956199,8.01241302,0,0,0,0,2
4503599644147712,576461302059396864,-170.388107,14.9831095,9.83609486,0.571542919,-7.97208452,0.649550617,0.459956199,8.01241302,0,0,0,0,3
4503599644147712,576461302059397120,-172.434601,15.1496944,9.95416737,0.578403771,-7.97218418,0.648323596,0.459956199,8.01241302,0,0,0,0,4
4503599644147712,936748859932129280,-260.347412,22.0066433,15.0249825,0.873052061,-7.97629547,0.595612407,0.459956199,8.01241302,0,0,0,0,5
4503599644147712,936748997371127808,-359.103363,29.0126228,20.7182598,1.20386958,-7.98049641,0.536399782,0.459956199,8.01241302,0,0,0,0,6
4503599644147712,936749134810142976,-504.086334,37.9648399,29.0714645,1.68924665,-7.98586369,0.449470222,0.459956199,8.01241302,0,0,0,0,8
4503599644147712,936749134810143232,-497.73938,37.6060982,28.7059002,1.66800487,-7.98564863,0.45327574,0.459956199,8.01241302,0,0,0,0,7
4503599644147712,936749272249164032,-662.412537,45.9325371,38.1876373,2.21895719,-7.99064112,0.354540199,0.459956199,8.01241302,0,0,0,0,9
4503599644147712,1224979236084066048,-821.852478,52.0516434,47.3630791,2.75211191,-7.9943099,0.258942425,0.459956199,8.01241302,0,0,0,0,10
4503599644147712,1224979373523148544,-1017.86707,56.9589767,58.638588,3.40729451,-7.99725246,0.14141503,0.459956199,8.01241302,0,0,0,0,11
