particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742404096,24.3644199,20.660614,-55.1382866,0.212631494,1.5485996,1.32574272,-3.51862597,4.06788015,0,0,0,0,0
4503599644147712,576461027181376512,54.2977371,46.5898781,-123.493149,0.476230443,1.5330528,1.34369028,-3.51862597,4.06788015,0,0,0,0,1
4503599644147712,576461164620345344,87.2187195,75.8235245,-199.485962,0.76928395,1.51552474,1.36342919,-3.51862597,4.06788015,0,0,0,0,2
4503599644147712,576461164620345600,88.7911987,77.2390747,-203.137848,0.783366799,1.51467597,1.36437201,-3.51862597,4.06788015,0,0,0,0,3
4503599644147712,576461302059289600,128.451828,113.536209,-295.93512,1.14122391,1.49291277,1.388152,-3.51862597,4.06788015,0,0,0,0,4
4503599644147712,576461302059289856,129.89122,114.875366,-299.328522,1.15430987,1.49210989,1.38901508,-3.51862597,4.06788015,0,0,0,0,5
4503599644147712,936748859932084480,194.572128,176.695679,-453.765533,1.74987018,1.45504332,1.42779672,-3.51862597,4.06788015,0,0,0,0,6
4503599644147712,936748997371036416,264.987823,247.857788,-626.568054,2.41625381,1.41237557,1.47001696,-3.51862597,4.06788015,0,0,0,0,7
4503599644147712,936749134809976064,359.553802,350.413849,-867.367432,3.34485579,1.35088456,1.52671719,-3.51862597,4.06788015,0,0,0,0,8
4503599644147712,1152922191801616128,586.347229,636.276611,-1497.5,5.77485561,1.17948556,1.6626991,-3.51862597,4.06788015,0,0,0,0,9
4503599644147712,1152922191801628416,589.026306,640.058777,-1505.5,5.8057065,1.17721784,1.66430545,-3.51862597,4.06788015,0,0,0,0,10
