particle_id,geometry_id,tx,ty,tz,tt,tpx,tpy,tpz,te,deltapx,deltapy,deltapz,deltae,index
4503599644147712,576460889742403840,30.1316891,10.5779362,-57.9811172,0.221022472,1.06652689,0.384558111,-2.05842304,2.35236764,0,0,0,0,0
4503599644147712,576461027181376000,67.0390472,24.3216267,-129.486893,0.493600607,1.05828643,0.4066872,-2.05842304,2.35236764,0,0,0,0,1
4503599644147712,576461164620331520,109.509338,41.2344589,-212.487503,0.809996665,1.04814565,0.432151765,-2.05842304,2.35236764,0,0,0,0,3
4503599644147712,576461164620344576,108.111397,40.658741,-209.742584,0.799533129,1.04849088,0.431313574,-2.05842304,2.35236764,0,0,0,0,2
4503599644147712,576461302059288576,160.038773,62.9327469,-312.333466,1.19060683,1.03513575,0.462448448,-2.05842304,2.35236764,0,0,0,0,4
4503599644147712,864691953088885504,583.744934,323.949615,-1218.5,4.64488935,0.878633976,0.716496289,-2.05842304,2.35236764,0,0,0,0,8
4503599644147712,936748859932073728,238.512726,100.176331,-470.056946,1.79184461,1.01280499,0.509500265,-2.05842304,2.35236764,0,0,0,0,5
4503599644147712,936748997371035648,331.090546,150.020737,-660.980347,2.51963949,0.982919097,0.565008521,-2.05842304,2.35236764,0,0,0,0,6
4503599644147712,936749134809955072,447.634277,222.770111,-910.473999,3.47070265,0.939299643,0.634886384,-2.05842304,2.35236764,0,0,0,0,7
4503599644147712,1152922054362674432,815.660278,548.647217,-1805.5,6.88251781,0.743908644,0.855549216,-2.05842304,2.35236764,0,0,0,0,10
4503599644147712,1152922191801615616,698.760559,425.793579,-1497.5,5.70843029,0.817569852,0.785457909,-2.05842304,2.35236764,0,0,0,0,9
