particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,13,0,-79.4130936,1025.46765,-402.052185,3.69097233,-0.542562604,3.01251149,-1.19449782,0.105658367,-1
